8.716983e-07 2.535697e-08 4.839073e-06 6.7976466e-06 3.8621015e-10 7.256837e-08 8.5004405e-13 0.9999783 6.171389e-07 8.474941e-06
5.6932463e-06 0.00020116236 0.9996902 0.00010217099 5.09028e-13 7.2541295e-10 2.3867725e-07 1.1047543e-09 5.417878e-07 3.7493852e-14
3.3906144e-06 0.9991823 1.8410374e-05 1.842098e-05 6.944349e-06 1.5408261e-06 4.5376673e-06 0.00052173674 0.00024190762 8.359744e-07
0.9995277 1.0189434e-09 1.8668674e-05 3.381796e-08 5.7779843e-09 7.00665e-08 0.00045279428 6.4957177e-09 1.3418876e-08 7.515221e-07
4.6922178e-06 6.655002e-06 1.6752403e-05 1.0430864e-06 0.9925458 1.0878455e-06 2.6001047e-07 0.00043016675 4.3082917e-05 0.006950337
2.5939032e-06 0.9991124 2.9429619e-05 1.9228928e-05 3.3961799e-06 1.6650416e-08 4.457489e-08 0.00074450544 8.678667e-05 1.6143356e-06
4.0185054e-07 0.00010661124 1.8149154e-05 1.2063332e-06 0.9829641 0.00010000014 3.1629568e-07 8.678698e-05 0.015550941 0.0011715115
1.7766684e-08 0.00044616038 0.00022538326 0.0055471095 0.005522383 0.0046634343 1.6083814e-07 5.295871e-05 0.0009943631 0.98254806
1.3978381e-05 1.1653356e-08 0.00056193233 4.0698322e-07 0.00014125004 0.9845883 0.0011136909 6.936761e-06 0.013568159 5.27401e-06
6.976456e-05 1.5981881e-06 0.00036365003 0.0020430489 2.971184e-05 0.00025372053 1.523296e-07 0.036368024 0.003539433 0.9573309
0.9999163 8.154484e-08 8.254066e-05 8.786255e-09 3.5752133e-12 2.9161419e-07 2.2604776e-07 2.0543388e-07 2.3124066e-07 9.9743836e-08
0.0017165119 2.0511566e-08 1.3451211e-06 8.558035e-08 2.7585617e-10 1.4373994e-05 0.9982461 2.1942262e-10 2.1710253e-05 6.130885e-10
7.237379e-07 2.1966018e-07 1.1198807e-06 4.2999338e-05 0.00025884382 7.138675e-05 8.1662815e-10 0.00032982088 0.0006964811 0.9985984
0.99985075 1.2431256e-06 3.2907054e-05 1.823509e-06 4.642069e-10 6.5865876e-05 4.550884e-07 1.6046228e-05 1.38496625e-05 1.7062725e-05
3.047728e-07 0.9995358 4.3159207e-06 0.0003305643 9.830403e-07 2.716877e-06 1.15633384e-07 2.2340526e-05 8.214001e-05 2.0663283e-05
9.194042e-08 3.3625403e-07 0.00029759522 0.0069123846 3.6845253e-07 0.9921313 2.3143816e-07 0.00016487547 0.00049147836 1.2992643e-06
5.1961038e-06 8.905816e-08 2.2718342e-07 5.627047e-06 7.102845e-05 3.1062245e-05 6.311942e-08 0.00074432814 0.0004630577 0.9986792
1.5463325e-05 5.8849714e-10 3.2309e-05 5.0906274e-05 4.361683e-11 1.0690218e-06 2.2771411e-12 0.9998869 2.5403483e-07 1.3109032e-05
1.9229096e-06 5.569727e-07 0.0070971814 0.96813536 3.4982403e-07 0.004496785 1.2365531e-07 6.414307e-05 0.02020334 2.867799e-07
3.0768754e-07 3.0940375e-06 0.00028309345 2.233115e-06 0.9984273 5.228713e-05 8.5808225e-08 0.0009865998 0.00023235766 1.2715397e-05
1.6420136e-05 1.5169642e-05 0.000117045245 0.004357412 0.00033196283 6.853328e-05 8.167066e-10 0.40248874 0.00015611027 0.5924487
4.777827e-07 2.8913918e-09 1.5456174e-06 3.8171634e-06 6.350158e-08 0.051235225 0.9486788 2.8829798e-11 7.994605e-05 3.4534218e-09
6.19135e-05 1.98337e-08 2.0642674e-06 1.1197318e-07 0.0013177532 0.0022378168 0.99621 9.840356e-07 0.00015531408 1.4008988e-05
7.302733e-08 1.7901955e-08 2.8933016e-07 9.6672324e-05 4.7360718e-08 0.9998952 4.1035782e-06 1.0119863e-08 3.488712e-06 1.3137664e-07
2.2486342e-05 1.601899e-05 0.00013949517 2.5547324e-05 0.98416686 0.0009531151 1.7905275e-05 0.0021287773 0.00015403939 0.012375643
0.9998504 1.1188674e-08 4.952432e-05 4.8252835e-10 3.709502e-10 7.9813285e-09 9.943464e-05 1.6073692e-08 5.0934324e-07 7.264522e-08
3.5969293e-05 6.8396054e-07 2.6711097e-05 0.00011638013 6.3827326e-07 2.760669e-05 7.304789e-10 0.9980015 1.4724712e-06 0.001788987
2.7516138e-09 3.162894e-08 1.8785101e-06 2.4473465e-08 0.999987 6.182709e-08 8.557607e-11 2.2106751e-06 1.234667e-06 7.524819e-06
0.99703753 1.2375281e-07 0.002726941 0.00020222084 2.3745927e-10 1.3478206e-05 3.6309498e-08 1.42318995e-05 4.769213e-06 5.680563e-07
1.94944e-06 0.9992086 7.573032e-05 1.681004e-05 0.00012731364 8.80957e-05 4.847156e-07 0.00014793886 0.0003303096 2.7868143e-06
3.6335546e-10 2.4026194e-09 4.5841023e-08 0.9999391 2.9752925e-10 6.0249455e-05 5.419149e-13 2.6913196e-07 5.392784e-09 4.646083e-07
4.2463233e-07 0.9981713 7.843931e-05 2.5137553e-05 0.0012842147 1.5089257e-05 3.1948133e-07 0.000112997 0.00020401839 0.000107939675
1.893707e-11 2.4401006e-09 1.00389855e-07 0.99997306 1.01307226e-10 2.6819438e-05 9.475211e-13 5.6383653e-09 4.9368097e-08 1.4375917e-09
0.019909456 0.009223102 0.022465505 1.2389168e-06 0.94561636 0.00026185656 0.0022231226 6.1227795e-05 0.00023623154 1.8697523e-06
2.4882166e-07 9.618713e-07 0.000943901 4.656068e-05 3.4089113e-11 7.555042e-11 1.0062035e-14 0.999005 2.0518687e-06 1.3058539e-06
3.6877003e-07 4.367414e-06 0.9998318 0.00012807203 2.514981e-12 2.9069356e-09 4.8502893e-11 3.468929e-05 5.342865e-07 1.2731171e-07
2.7961967e-05 8.89292e-06 0.034956045 0.00029747665 3.974719e-09 1.9372575e-08 2.074256e-11 0.9646958 6.8094514e-06 6.9974753e-06
2.1565214e-07 0.9996517 2.4198214e-05 4.266451e-06 0.00013736077 1.3650317e-06 7.941877e-08 5.0371687e-05 0.00012385675 6.766442e-06
9.233638e-05 0.000777873 0.99757975 0.0014723474 5.748557e-10 1.8821856e-08 1.2889862e-07 1.0555585e-05 6.70569e-05 1.617451e-11
1.8721612e-05 0.9991161 1.5828842e-05 0.00022934905 8.6005895e-07 1.6282636e-06 7.005425e-07 4.5742036e-05 0.00056056527 1.0366354e-05
1.9441606e-05 0.9939879 0.0009270315 4.9764058e-05 0.00044825513 6.33324e-05 1.3743724e-05 0.0034366637 0.000999351 5.4556338e-05
2.58775e-06 1.3272618e-05 0.015827306 0.010392881 3.8026596e-07 3.8834096e-06 3.9941989e-10 0.97326285 1.3412944e-05 0.00048335348
