1.0166015625 0.0341796875 4.021484375 7.05859375 0.0 0.12109375 0.0 20.8349609375 0.791015625 9.6484375
0.2314453125 -4.2119140625 1.5224609375 3.4130859375 0.0 0.0 0.0126953125 0.0 0.0185546875 0.0
0.0009765625 0.7548828125 0.0048828125 0.0048828125 0.0029296875 0.0 0.0009765625 0.1748046875 0.064453125 0.0
-4.5234375 -0.0009765625 -1.1796875 -0.00390625 -0.0009765625 -0.005859375 6.78515625 -0.0009765625 -0.001953125 -0.0810546875
-0.0009765625 -0.0009765625 -0.0009765625 -0.0009765625 -0.9892578125 -0.0009765625 -0.0009765625 -0.0234375 -0.0029296875 -0.470703125
-0.0009765625 1.1923828125 -0.0048828125 -0.00390625 -0.0009765625 0.0 0.0 -0.138671875 -0.013671875 -0.0009765625
0.0 0.013671875 0.0009765625 0.0 -0.345703125 0.01171875 0.0 0.0087890625 1.12890625 0.162109375
0.0 -0.005859375 -0.001953125 -0.0517578125 -0.048828125 -0.041015625 0.0 -0.0009765625 -0.009765625 1.177734375
-0.00390625 0.0 -0.1162109375 -0.0009765625 -0.033203125 -0.7216796875 -0.294921875 -0.001953125 -1.806640625 -0.001953125
0.0078125 0.0 0.033203125 0.2451171875 0.0029296875 0.02734375 0.0 3.38671875 0.314453125 -3.0234375
-0.990234375 -0.001953125 -1.4853515625 -0.0009765625 0.0 -0.005859375 -0.005859375 -0.005859375 -0.005859375 -0.0029296875
19.6025390625 0.0068359375 0.5029296875 0.0380859375 0.0 5.0908203125 -29.95703125 0.0 5.76953125 0.0
0.0 0.0 0.0 0.0068359375 0.0322265625 0.009765625 0.0 0.046875 0.0732421875 0.7431640625
1.1279296875 -0.001953125 -0.0322265625 -0.001953125 0.0 -0.0498046875 -0.0009765625 -0.013671875 -0.0107421875 -0.0126953125
0.0 0.888671875 0.0 0.0087890625 0.0 0.0 0.0 0.0 0.001953125 0.0009765625
0.0 0.0 0.05078125 1.0947265625 0.0 -0.2666015625 0.0 0.02734375 0.0693359375 0.0
-0.0009765625 -0.0009765625 -0.0009765625 -0.001953125 -0.01953125 -0.0068359375 -0.0009765625 -0.1220703125 -0.07421875 1.25
-0.8271484375 0.0 -0.1220703125 -0.58984375 0.0 0.1787109375 0.0 0.666015625 0.037109375 -1.15625
0.0 0.0 0.4287109375 -0.67578125 0.0 0.2939453125 0.0 0.0048828125 0.908203125 0.0
0.0 0.001953125 0.126953125 0.0009765625 0.21484375 0.03125 0.0 0.501953125 0.0927734375 0.009765625
-0.09765625 -0.111328125 -0.734375 -21.501953125 -2.12890625 -0.474609375 0.0 -15.55078125 -0.83203125 -21.583984375
-0.001953125 0.0 -0.00390625 -0.009765625 -0.0009765625 -0.451171875 -0.8330078125 0.0 -0.126953125 -0.0009765625
0.0888671875 0.0 0.0029296875 0.0 1.787109375 2.1552734375 -3.2216796875 0.0009765625 0.166015625 0.0205078125
-0.0009765625 -0.0009765625 -0.001953125 -0.4072265625 -0.0009765625 1.494140625 -0.0322265625 -0.0009765625 -0.017578125 -0.001953125
-0.0009765625 -0.0009765625 -0.001953125 -0.0009765625 1.205078125 -0.009765625 -0.0009765625 -0.021484375 -0.001953125 -0.15234375
4.5380859375 0.001953125 6.0244140625 0.0 0.0 0.0009765625 -9.6923828125 0.00390625 0.0908203125 0.025390625
